dims_op_pl_eoweb1_XXXXB00000000295446013531	E-SAR	2003-04-02 09:34:45.000	01	E-SAR full resolution	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000001052493042777/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((-2.0238752 39.095456, -2.1487863 39.073081, -2.1403346 39.044494, -2.015471 39.06686, -2.0238752 39.095456))	2003-04-02 09:35:20.000	2003-04-02 09:37:18.000	2003-05-09 17:09:44.000	2012-05-25 17:17:36.565
dims_op_pl_eoweb1_XXXXB00000000295446013591	E-SAR	2003-04-04 08:17:52.000	01	E-SAR full resolution	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000001052494252698/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((-2.0248716 39.096535, -2.1535344 39.0735, -2.144839 39.044077, -2.016227 39.067103, -2.0248716 39.096535))	2003-04-04 08:18:24.000	2003-04-04 08:20:17.000	2003-05-09 17:29:51.000	2012-05-25 17:18:38.986
dims_op_pl_eoweb1_XXXXB00000000295446013597	E-SAR	2003-03-13 11:33:37.000	06	Terra-SAR simulation (spot)	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000001052482780270/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((-0.10365655 52.127472, -0.13291883 52.078949, -0.08670473 52.068369, -0.057399232 52.116881, -0.10365655 52.127472))	2003-03-13 11:34:23.000	2003-03-13 11:35:24.000	2003-05-09 14:15:10.000	2012-05-25 17:18:38.519
dims_op_pl_eoweb1_XXXXB00000000295446013601	E-SAR	2003-04-02 13:25:35.000	01	E-SAR full resolution	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000001052493462748/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((-2.0222805 39.096293, -2.1515875 39.073124, -2.1430266 39.044179, -2.0137696 39.067338, -2.0222805 39.096293))	2003-04-02 13:25:48.000	2003-04-02 13:27:51.000	2003-05-09 17:16:47.000	2012-05-25 17:18:57.475
dims_op_pl_eoweb1_XXXXB00000000295446013613	E-SAR	2007-03-18 15:29:42.000	01	AWG94MHZ SEA ICE - C-band HV-HH	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094116522/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((23.989351 78.710692, 24.223837 78.808343, 24.089277 78.820536, 23.855694 78.72278, 23.989351 78.710692))	2007-03-18 15:30:28.000	2007-03-18 15:32:39.000	2008-03-10 15:02:33.000	2012-05-25 17:18:58.193
dims_op_pl_eoweb1_XXXXB00000000295446013543	E-SAR	2003-04-02 12:59:02.000	01	E-SAR full resolution	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000001052493171757/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((-2.0185452 39.09761, -2.1406395 39.07581, -2.1319582 39.046352, -2.009912 39.068143, -2.0185452 39.09761))	2003-04-02 12:59:31.000	2003-04-02 13:01:28.000	2003-05-09 17:11:54.000	2012-05-25 17:19:07.288
dims_op_pl_eoweb1_XXXXB00000000295446013605	E-SAR	2007-03-20 12:13:53.000	02	AWG94MHZ SEA ICE - L-band	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000151301367512/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((4.930309 80.648356, 4.9309025 80.512488, 5.105672 80.512466, 5.107594 80.648333, 4.930309 80.648356))	2007-03-20 12:20:36.000	2007-03-20 12:23:20.000	2008-03-05 15:44:32.000	2012-05-25 17:18:57.734
dims_op_pl_eoweb1_XXXXB00000000295446013593	E-SAR	2003-04-02 14:41:15.000	01	E-SAR full resolution	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000001052493887999/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((-2.0179524 39.078781, -2.1459658 39.055854, -2.137373 39.026774, -2.0094092 39.049692, -2.0179524 39.078781))	2003-04-02 14:41:50.000	2003-04-02 14:43:53.000	2003-05-09 17:23:54.000	2012-05-25 17:18:57.839
dims_op_pl_eoweb1_XXXXB00000000295446013595	E-SAR	2007-03-16 12:49:02.000	04	SEA ICE - L-band AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094120446/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((19.11355 77.422507, 18.87594 77.243878, 19.00098 77.235788, 19.240185 77.414305, 19.11355 77.422507))	2007-03-16 12:58:31.000	2007-03-16 13:02:17.000	2008-03-06 11:42:42.000	2012-05-25 17:18:58.276
dims_op_pl_eoweb1_XXXXB00000000295446013611	E-SAR	2007-03-19 12:20:27.000	04	AWG94MHZ SEA ICE - C-band VH-VV	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556775635/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((5.070295 80.8351, 5.070959 80.946891, 4.888176 80.946872, 4.889722 80.835081, 5.070295 80.8351))	2007-03-19 12:27:58.000	2007-03-19 12:30:09.000	2008-03-05 10:01:08.000	2012-05-25 17:18:58.017
dims_op_pl_eoweb1_XXXXB00000000295446013596	E-SAR	2007-03-16 13:24:50.000	02	SEA ICE - C-band HV-HH AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094116448/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((19.38177 77.539454, 19.617338 77.707446, 19.487907 77.7157, 19.253902 77.547598, 19.38177 77.539454))	2007-03-16 13:46:47.000	2007-03-16 13:50:20.000	2008-03-06 17:28:16.000	2012-05-25 17:18:57.905
dims_op_pl_eoweb1_XXXXB00000000295446013617	E-SAR	2007-03-16 12:49:02.000	06	SEA ICE - L-band AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094120493/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.739832 77.139282, 18.510721 76.959092, 18.633284 76.951175, 18.863937 77.131257, 18.739832 77.139282))	2007-03-16 13:04:35.000	2007-03-16 13:08:21.000	2008-03-06 12:22:59.000	2012-05-25 17:19:33.937
dims_op_pl_eoweb1_XXXXB00000000295446013603	E-SAR	2007-03-19 12:20:27.000	02	AWG94MHZ SEA ICE - C-band VH-VV	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556775559/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((5.068302 80.593111, 5.068924 80.729927, 4.89061 80.729904, 4.8925586 80.593088, 5.068302 80.593111))	2007-03-19 12:23:01.000	2007-03-19 12:25:45.000	2008-03-05 09:54:31.000	2012-05-25 17:19:34.402
dims_op_pl_eoweb1_XXXXB00000000295446013557	E-SAR	2007-03-18 15:29:42.000	04	AWG94MHZ SEA ICE - C-band HV-HH	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000151301366673/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((24.67232 78.989694, 24.932076 79.091932, 24.79472 79.104455, 24.535934 79.002101, 24.67232 78.989694))	2007-03-18 15:36:56.000	2007-03-18 15:39:16.000	2008-03-10 15:10:08.000	2012-05-25 17:19:34.874
dims_op_pl_eoweb1_XXXXB00000000295446013555	E-SAR	2007-03-18 15:04:55.000	04	AWG94MHZ SEA ICE - L-band	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000151301366646/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((24.81336 79.09789, 24.542368 78.990674, 24.6786 78.978134, 24.950603 79.085228, 24.81336 79.09789))	2007-03-18 15:14:07.000	2007-03-18 15:16:31.000	2008-03-10 14:17:40.000	2012-05-25 17:19:37.018
dims_op_pl_eoweb1_XXXXB00000000295446013619	E-SAR	2007-03-16 12:49:02.000	03	SEA ICE - L-band AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094120435/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((19.30794 77.564971, 19.063208 77.38517, 19.189457 77.376994, 19.435822 77.55668, 19.30794 77.564971))	2007-03-16 12:55:30.000	2007-03-16 12:59:15.000	2008-03-06 11:33:28.000	2012-05-25 17:19:37.023
dims_op_pl_eoweb1_XXXXB00000000295446013609	E-SAR	2007-03-16 13:24:50.000	09	SEA ICE - C-band HV-HH AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094135623/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.112143 76.549683, 18.306026 76.710743, 18.185835 76.718408, 17.993256 76.557257, 18.112143 76.549683))	2007-03-16 13:25:22.000	2007-03-16 13:28:47.000	2008-03-07 09:22:57.000	2012-05-25 17:19:37.511
dims_op_pl_eoweb1_XXXXB00000000295446013637	E-SAR	2007-03-16 12:10:20.000	04	SEA ICE - C-band VH-VV AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556781225/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.597555 76.946427, 18.817923 77.118963, 18.694069 77.12685, 18.475182 76.954211, 18.597555 76.946427))	2007-03-16 12:19:37.000	2007-03-16 12:23:10.000	2008-03-06 10:31:23.000	2012-05-25 17:20:01.407
dims_op_pl_eoweb1_XXXXB00000000295446013639	E-SAR	2007-03-16 12:10:20.000	07	SEA ICE - C-band VH-VV AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556781369/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.078304 76.519939, 18.283524 76.692468, 18.163422 76.700059, 17.9596 76.527435, 18.078304 76.519939))	2007-03-16 12:10:25.000	2007-03-16 12:14:06.000	2008-03-06 10:56:29.000	2012-05-25 17:20:01.402
dims_op_pl_eoweb1_XXXXB00000000295446013621	E-SAR	2007-03-16 13:24:50.000	08	SEA ICE - C-band HV-HH AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094135595/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.277582 76.686935, 18.482365 76.854337, 18.3608 76.862051, 18.157404 76.694553, 18.277582 76.686935))	2007-03-16 13:28:20.000	2007-03-16 13:31:53.000	2008-03-07 09:15:11.000	2012-05-25 17:20:01.289
dims_op_pl_eoweb1_XXXXB00000000295446013635	E-SAR	2007-03-16 12:10:20.000	01	SEA ICE - C-band VH-VV AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556781183/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((19.153025 77.372098, 19.382074 77.539793, 19.254065 77.547958, 19.026545 77.380156, 19.153025 77.372098))	2007-03-16 12:28:41.000	2007-03-16 12:32:14.000	2008-03-06 10:11:07.000	2012-05-25 17:20:02.422
dims_op_pl_eoweb1_XXXXB00000000295446013561	E-SAR	2007-03-16 12:49:02.000	09	SEA ICE - L-band AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094120619/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.209814 76.713959, 18.010794 76.546754, 18.129377 76.539125, 18.32975 76.706237, 18.209814 76.713959))	2007-03-16 13:13:34.000	2007-03-16 13:16:59.000	2008-03-06 13:44:17.000	2012-05-25 17:20:12.138
dims_op_pl_eoweb1_XXXXB00000000295446013631	E-SAR	2007-03-19 12:37:02.000	03	AWG94MHZ SEA ICE - C-band HV-HH	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556776076/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((4.9290113 80.878723, 4.9300017 80.742261, 5.1089144 80.74225, 5.110577 80.878712, 4.9290113 80.878723))	2007-03-19 12:39:04.000	2007-03-19 12:41:47.000	2008-03-05 11:46:52.000	2012-05-25 17:20:12.595
dims_op_pl_eoweb1_XXXXB00000000295446013633	E-SAR	2007-03-20 12:13:53.000	01	AWG94MHZ SEA ICE - L-band	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556777073/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((4.93095 80.528698, 4.933408 80.392936, 5.1060357 80.39298, 5.106029 80.528743, 4.93095 80.528698))	2007-03-20 12:23:04.000	2007-03-20 12:25:47.000	2008-03-05 15:38:52.000	2012-05-25 17:20:13.051
dims_op_pl_eoweb1_XXXXB00000000295446013625	E-SAR	2007-03-16 12:49:02.000	07	SEA ICE - L-band AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094120525/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.558498 76.99662, 18.335035 76.816401, 18.45604 76.808613, 18.681017 76.988726, 18.558498 76.99662))	2007-03-16 13:07:37.000	2007-03-16 13:11:22.000	2008-03-06 13:28:56.000	2012-05-25 17:20:13.525
dims_op_pl_eoweb1_XXXXB00000000295446013629	E-SAR	2007-03-19 12:20:27.000	03	AWG94MHZ SEA ICE - C-band VH-VV	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556775600/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((5.069672 80.714469, 5.070155 80.851455, 4.8893666 80.851426, 4.8915277 80.714441, 5.069672 80.714469))	2007-03-19 12:25:29.000	2007-03-19 12:28:13.000	2008-03-05 09:58:29.000	2012-05-25 17:20:13.996
dims_op_pl_eoweb1_XXXXB00000000295446013615	E-SAR	2007-03-16 13:24:50.000	05	SEA ICE - C-band HV-HH AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094135551/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.81165 77.113766, 19.030602 77.281047, 18.905293 77.289021, 18.687809 77.121638, 18.81165 77.113766))	2007-03-16 13:37:36.000	2007-03-16 13:41:09.000	2008-03-06 17:52:54.000	2012-05-25 17:20:14.465
dims_op_pl_eoweb1_XXXXB00000000295446013623	E-SAR	2007-03-16 13:24:50.000	04	SEA ICE - C-band HV-HH AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094135532/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.996702 77.255466, 19.222511 77.423832, 19.095945 77.431905, 18.871643 77.263433, 18.996702 77.255466))	2007-03-16 13:40:40.000	2007-03-16 13:44:13.000	2008-03-06 17:39:19.000	2012-05-25 17:20:14.932
dims_op_pl_eoweb1_XXXXB00000000295446013587	E-SAR	2007-03-19 12:20:27.000	01	AWG94MHZ SEA ICE - C-band VH-VV	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556775519/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((5.067124 80.473595, 5.0682073 80.609382, 4.8922167 80.609376, 4.893619 80.473589, 5.067124 80.473595))	2007-03-19 12:20:32.000	2007-03-19 12:23:16.000	2008-03-05 09:43:23.000	2012-05-25 17:20:15.389
dims_op_pl_eoweb1_XXXXB00000000295446013627	E-SAR	2007-03-16 12:49:02.000	08	SEA ICE - L-band AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094120586/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.377913 76.851402, 18.16434 76.676169, 18.283974 76.66844, 18.498985 76.843572, 18.377913 76.851402))	2007-03-16 13:10:41.000	2007-03-16 13:14:16.000	2008-03-06 13:36:41.000	2012-05-25 17:20:17.456
dims_op_pl_eoweb1_XXXXB00000000295446013607	E-SAR	2007-03-16 12:49:02.000	05	SEA ICE - L-band AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000145094120456/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.92394 77.280312, 18.691061 77.10162, 18.814983 77.093591, 19.049427 77.272172, 18.92394 77.280312))	2007-03-16 13:01:34.000	2007-03-16 13:05:19.000	2008-03-06 11:56:20.000	2012-05-25 17:20:17.461
dims_op_pl_eoweb1_XXXXB00000000295446013646	E-SAR	2007-03-18 14:38:55.000	06	AWG94MHZ SEA ICE - C-band VH-VV	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556786438/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((25.150179 79.176354, 25.425941 79.280715, 25.287048 79.293441, 25.012293 79.188958, 25.150179 79.176354))	2007-03-18 14:50:29.000	2007-03-18 14:52:48.000	2008-03-07 10:06:35.000	2012-05-25 17:22:25.717
dims_op_pl_eoweb1_XXXXB00000000295446013641	E-SAR	2007-03-18 15:04:55.000	06	AWG94MHZ SEA ICE - L-band	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556801690/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((25.302114 79.285223, 25.023092 79.179045, 25.160929 79.166296, 25.440966 79.27235, 25.302114 79.285223))	2007-03-18 15:09:48.000	2007-03-18 15:12:11.000	2008-03-10 14:25:57.000	2012-05-25 17:22:26.182
dims_op_pl_eoweb1_XXXXB00000000295446013643	E-SAR	2007-03-18 15:04:55.000	08	AWG94MHZ SEA ICE - L-band	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556801806/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((25.798985 79.468243, 25.519909 79.366512, 25.659492 79.353491, 25.939556 79.455098, 25.798985 79.468243))	2007-03-18 15:05:41.000	2007-03-18 15:07:54.000	2008-03-10 14:42:27.000	2012-05-25 17:22:27.489
dims_op_pl_eoweb1_XXXXB00000000295446013645	E-SAR	2007-03-18 15:04:55.000	05	AWG94MHZ SEA ICE - L-band	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556801680/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((25.054567 79.191386, 24.78034 79.084841, 24.91746 79.072204, 25.192701 79.178628, 25.054567 79.191386))	2007-03-18 15:11:58.000	2007-03-18 15:14:21.000	2008-03-10 14:21:21.000	2012-05-25 17:22:27.963
dims_op_pl_eoweb1_XXXXB00000000295446013651	E-SAR	2007-03-18 14:38:55.000	08	AWG94MHZ SEA ICE - C-band VH-VV	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556786454/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((25.654606 79.365486, 25.92189 79.46282, 25.781225 79.475763, 25.514894 79.378312, 25.654606 79.365486))	2007-03-18 14:54:50.000	2007-03-18 14:57:01.000	2008-03-07 10:12:45.000	2012-05-25 17:22:29.591
dims_op_pl_eoweb1_XXXXB00000000295446013649	E-SAR	2007-03-18 14:38:55.000	07	AWG94MHZ SEA ICE - C-band VH-VV	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556786446/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((25.399055 79.27059, 25.676043 79.373285, 25.536203 79.38614, 25.260216 79.283322, 25.399055 79.27059))	2007-03-18 14:52:38.000	2007-03-18 14:54:57.000	2008-03-07 10:09:10.000	2012-05-25 17:22:31.214
dims_op_pl_eoweb1_XXXXB00000000295446013653	E-SAR	2007-03-18 14:38:55.000	01	AWG94MHZ SEA ICE - C-band VH-VV	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556787784/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((23.985826 78.710014, 24.22662 78.809457, 24.092554 78.821706, 23.852673 78.722156, 23.985826 78.710014))	2007-03-18 14:39:51.000	2007-03-18 14:42:02.000	2008-03-07 15:40:12.000	2012-05-25 17:22:36.138
dims_op_pl_eoweb1_XXXXB00000000295446013655	E-SAR	2007-03-18 15:29:42.000	06	AWG94MHZ SEA ICE - C-band HV-HH	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556802483/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((25.1492 79.175752, 25.42667 79.281108, 25.287336 79.293831, 25.010887 79.188352, 25.1492 79.175752))	2007-03-18 15:41:16.000	2007-03-18 15:43:36.000	2008-03-10 16:07:02.000	2012-05-25 17:22:37.224
dims_op_pl_eoweb1_XXXXB00000000295446013660	E-SAR	2007-03-20 11:55:56.000	03	AWG94MHZ SEA ICE - C-band HV-HH	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556775745/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((5.068209 80.636186, 5.069157 80.77236, 4.890135 80.772347, 4.891767 80.636174, 5.068209 80.636186))	2007-03-20 12:01:13.000	2007-03-20 12:03:57.000	2008-03-05 10:41:48.000	2012-05-25 17:44:45.106
dims_op_pl_eoweb1_XXXXB00000000295446013662	E-SAR	2007-03-20 11:55:56.000	05	AWG94MHZ SEA ICE - C-band HV-HH	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556775843/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((5.0696006 80.816377, 5.0704203 80.926904, 4.888381 80.926892, 4.8897333 80.816366, 5.0696006 80.816377))	2007-03-20 12:04:55.000	2007-03-20 12:07:06.000	2008-03-05 11:09:32.000	2012-05-25 17:44:50.693
dims_op_pl_eoweb1_XXXXB00000000295446013664	E-SAR	2007-03-16 12:10:20.000	03	SEA ICE - C-band VH-VV AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556781217/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.780807 77.08985, 19.003073 77.260032, 18.87789 77.268008, 18.657116 77.097723, 18.780807 77.08985))	2007-03-16 12:22:38.000	2007-03-16 12:26:11.000	2008-03-06 10:27:11.000	2012-05-25 17:45:02.164
dims_op_pl_eoweb1_XXXXB00000000295446013666	E-SAR	2007-03-16 12:10:20.000	05	SEA ICE - C-band VH-VV AWG94MHZ	AIRRS.RGI:/dims_op_pl_dfd_XXXXB00000000162556781233/dims_op_pl_dfd_//AIRRS.RGI	POLYGON((18.421522 76.805553, 18.63439 76.975487, 18.51194 76.983301, 18.3005 76.813267, 18.421522 76.805553))	2007-03-16 12:16:37.000	2007-03-16 12:20:10.000	2008-03-06 10:36:43.000	2012-05-25 17:45:02.653
